1680718329040045568,0.27799,1.06691,0.66785,0.57446,-0.80849,-0.09258,0.08820,
1680718329139562496,0.26678,1.08177,0.66670,0.57187,-0.80855,-0.09862,0.09744,
1680718329239080448,0.25407,1.09839,0.66514,0.56786,-0.80883,-0.10955,0.10639,
1680718329338597632,0.24402,1.11533,0.66690,0.56822,-0.80686,-0.11291,0.11555,
1680718329438115328,0.23516,1.13056,0.67032,0.56942,-0.80425,-0.11509,0.12525,
1680718329537633536,0.22814,1.14459,0.67573,0.57308,-0.80018,-0.11735,0.13239,
1680718329637150464,0.22199,1.15581,0.68153,0.57709,-0.79613,-0.11979,0.13708,
1680718329836185344,0.21136,1.17067,0.69179,0.58566,-0.78935,-0.11977,0.13996,
1680718330035221248,0.19987,1.17567,0.70418,0.59593,-0.78319,-0.11383,0.13606,
1680718330134738432,0.19349,1.17345,0.71111,0.60216,-0.78042,-0.10759,0.12952,
1680718330234256384,0.18527,1.16961,0.71875,0.60974,-0.77681,-0.09820,0.12304,
1680718330333773312,0.17414,1.16490,0.72671,0.61605,-0.77345,-0.09061,0.11852,
1680718330433291520,0.16074,1.15905,0.73469,0.62268,-0.76923,-0.08423,0.11599,
1680718330632326400,0.13190,1.14499,0.74639,0.63425,-0.76167,-0.07183,0.11148,
1680718330831361536,0.10569,1.12736,0.75898,0.64531,-0.75280,-0.06307,0.11357,
1680718331030396416,0.08881,1.11877,0.76888,0.65349,-0.74576,-0.06128,0.11417,
1680718331229432320,0.07695,1.12249,0.77787,0.65890,-0.74015,-0.06454,0.11776,
1680718331428467456,0.06895,1.14146,0.78408,0.66374,-0.73480,-0.06647,0.12288,
1680718331627502336,0.06181,1.17437,0.79244,0.66946,-0.72908,-0.06509,0.12657,
1680718331826537472,0.05418,1.20783,0.79749,0.67461,-0.72269,-0.06393,0.13613,
1680718332224607488,0.03633,1.24005,0.79550,0.67238,-0.72323,-0.07119,0.14065,
1680718332423642368,0.01850,1.23631,0.78493,0.66404,-0.73237,-0.07610,0.12995,
1680718332523160576,0.00810,1.23052,0.77737,0.65805,-0.73958,-0.07212,0.12162,
1680718332622678528,-0.00360,1.22040,0.76907,0.65194,-0.74600,-0.07152,0.11553,
1680718332722195456,-0.01581,1.21151,0.75982,0.64464,-0.75354,-0.06940,0.10864,
1680718332921230336,-0.04336,1.18969,0.74497,0.63311,-0.76439,-0.06992,0.09995,
1680718333020748288,-0.05666,1.18062,0.73643,0.62698,-0.76958,-0.07219,0.09718,
1680718333219783424,-0.08110,1.15975,0.72399,0.62014,-0.77542,-0.07433,0.09283,
1680718333418818560,-0.10252,1.14505,0.71221,0.61251,-0.78182,-0.07663,0.08784,
1680718333617853440,-0.11914,1.13512,0.69838,0.60457,-0.78826,-0.07681,0.08514,
1680718333816889600,-0.13279,1.12752,0.68417,0.59629,-0.79427,-0.08219,0.08251,
1680718334015924480,-0.14444,1.12271,0.67466,0.58959,-0.79839,-0.08970,0.08313,
1680718334214959360,-0.15658,1.11969,0.66683,0.58365,-0.80161,-0.09660,0.08620,
1680718334513512448,-0.17052,1.11377,0.66179,0.58001,-0.80304,-0.10218,0.09099,
1680718334812064512,-0.17981,1.11022,0.66301,0.58261,-0.80015,-0.10496,0.09646,
1680718335011100416,-0.18280,1.11188,0.66938,0.58811,-0.79551,-0.10566,0.10066,
1680718335210135552,-0.18410,1.11437,0.67866,0.59529,-0.78968,-0.10523,0.10475,
1680718335409170432,-0.18264,1.11630,0.69111,0.60310,-0.78349,-0.10339,0.10827,
1680718335608205312,-0.17818,1.11776,0.70594,0.61352,-0.77557,-0.09903,0.11084,
1680718335807240448,-0.17396,1.11650,0.72096,0.62463,-0.76687,-0.09430,0.11336,
1680718336006275328,-0.17107,1.11410,0.73674,0.63621,-0.75741,-0.09049,0.11568,
1680718336205311488,-0.16861,1.11192,0.74917,0.64478,-0.75009,-0.08821,0.11760,
1680718336404346368,-0.16694,1.11110,0.75983,0.65040,-0.74480,-0.08700,0.12120,
1680718336603381504,-0.17172,1.12066,0.76904,0.65367,-0.74061,-0.08719,0.12891,
1680718336802416384,-0.17478,1.13577,0.78251,0.66045,-0.73296,-0.08725,0.13772,
1680718337001451520,-0.17573,1.15192,0.79570,0.66743,-0.72476,-0.08608,0.14781,
1680718337200486400,-0.17407,1.16853,0.80576,0.67259,-0.71855,-0.08464,0.15538,
1680718337897109504,-0.15357,1.20069,0.79413,0.66307,-0.72720,-0.08806,0.15414,
1680718338096145408,-0.15109,1.20620,0.78151,0.65455,-0.73518,-0.09482,0.14861,
1680718338295180288,-0.14971,1.21139,0.76685,0.64451,-0.74435,-0.10189,0.14201,
1680718338494215424,-0.14940,1.21668,0.75144,0.63339,-0.75414,-0.10624,0.13710,
1680718338892285440,-0.16304,1.23473,0.74803,0.62998,-0.75430,-0.11000,0.14853,
1680718339091320576,-0.17693,1.24939,0.75304,0.63290,-0.74794,-0.11276,0.16524,
1680718339290356480,-0.18753,1.25575,0.75569,0.63387,-0.74421,-0.11975,0.17326,
1680718339986979584,-0.28708,1.20502,0.76437,0.64216,-0.74340,-0.10306,0.15610,
1680718340484567296,-0.34651,1.16320,0.75718,0.63826,-0.75044,-0.09570,0.14252,
1680718340683602432,-0.36359,1.17057,0.74319,0.62946,-0.75862,-0.10063,0.13470,
1680718340882637568,-0.38483,1.19357,0.72831,0.61946,-0.76644,-0.10619,0.13252,
1680718341081672448,-0.41123,1.23039,0.71919,0.60988,-0.77249,-0.11250,0.13657,
1680718341280707328,-0.43917,1.26695,0.71449,0.60559,-0.77265,-0.11957,0.14825,
1680718341380225536,-0.45368,1.27623,0.71371,0.60383,-0.77078,-0.12882,0.15715,
1680718341579260416,-0.47080,1.29335,0.72078,0.60561,-0.76598,-0.13610,0.16728,
1680718341778295552,-0.48372,1.31058,0.72958,0.61139,-0.76123,-0.13390,0.16972,
1680718341977330432,-0.49525,1.31646,0.73980,0.61975,-0.75582,-0.12771,0.16831,
1680718342176365312,-0.51359,1.31631,0.75262,0.63011,-0.74952,-0.11855,0.16470,
1680718342375401472,-0.53769,1.30484,0.76644,0.64110,-0.74304,-0.10884,0.15822,
1680718342574436352,-0.56411,1.28883,0.78131,0.65295,-0.73498,-0.09643,0.15542,
1680718342773471232,-0.58595,1.27301,0.79402,0.66419,-0.72662,-0.08457,0.15401,
1680718342972506624,-0.60056,1.25817,0.80548,0.67647,-0.71640,-0.07598,0.15295,
1680718343072024320,-0.60483,1.25117,0.81157,0.68287,-0.71091,-0.07086,0.15260,
1680718343271059456,-0.61119,1.24056,0.82390,0.69195,-0.70248,-0.06561,0.15308,
1680718343569612544,-0.62286,1.23480,0.83446,0.69867,-0.69464,-0.06859,0.15693,
1680718343868164352,-0.63439,1.23990,0.84169,0.70170,-0.68919,-0.07347,0.16501,
1680718344465270528,-0.65216,1.25189,0.83731,0.69574,-0.69386,-0.08019,0.16755,
1680718344564787456,-0.65973,1.25626,0.82954,0.68898,-0.70017,-0.08420,0.16727,
1680718344664305408,-0.66918,1.26344,0.82174,0.68124,-0.70685,-0.09009,0.16780,
1680718344763823616,-0.67904,1.27268,0.81455,0.67364,-0.71301,-0.09639,0.16893,
1680718344863340288,-0.68821,1.28415,0.80716,0.66592,-0.71918,-0.10217,0.16997,
1680718344962858496,-0.69536,1.29721,0.79975,0.65888,-0.72489,-0.10704,0.17016,
1680718345062375424,-0.70073,1.31219,0.79186,0.65212,-0.73063,-0.11053,0.16944,
1680718345161893376,-0.70470,1.32739,0.78267,0.64508,-0.73680,-0.11323,0.16788,
1680718345261410560,-0.70789,1.34149,0.77294,0.63838,-0.74226,-0.11656,0.16711,
1680718345460446464,-0.71278,1.36059,0.75569,0.62687,-0.75088,-0.12327,0.16739,
1680718345559963392,-0.71744,1.36611,0.74695,0.62027,-0.75564,-0.12973,0.16567,
1680718345758998272,-0.73115,1.37157,0.73508,0.61141,-0.76296,-0.13611,0.15982,
1680718345958034432,-0.75175,1.36695,0.72459,0.60653,-0.76924,-0.13493,0.14895,
1680718346157069568,-0.77747,1.35109,0.71704,0.60208,-0.77711,-0.12436,0.13462,
1680718346356104448,-0.81115,1.33071,0.70952,0.59655,-0.78337,-0.12062,0.12614,
1680718346555139328,-0.84746,1.31000,0.70679,0.59487,-0.78513,-0.12032,0.12339,
1680718346754174464,-0.87956,1.29196,0.71103,0.60010,-0.78116,-0.11739,0.12600,
1680718346953209344,-0.90332,1.27685,0.72088,0.61056,-0.77320,-0.11088,0.13071,
1680718347052727552,-0.91505,1.27279,0.72804,0.61574,-0.76858,-0.11159,0.13306,
1680718347152244224,-0.92596,1.27252,0.73715,0.62166,-0.76310,-0.11231,0.13639,
1680718347251762432,-0.93605,1.27284,0.74694,0.62732,-0.75748,-0.11331,0.14090,
1680718347351280384,-0.94377,1.27488,0.75624,0.63289,-0.75186,-0.11426,0.14528,
1680718347450797312,-0.95144,1.27986,0.76407,0.63768,-0.74695,-0.11503,0.14899,
1680718347649832448,-0.96673,1.29748,0.77685,0.64573,-0.73790,-0.11768,0.15714,
1680718347848868352,-0.98805,1.31917,0.78901,0.64965,-0.73242,-0.11830,0.16587,
1680718348047903232,-0.99201,1.34628,0.79723,0.65442,-0.72693,-0.11378,0.17425,
1680718348246938368,-1.00509,1.36894,0.80596,0.66004,-0.72005,-0.11095,0.18322,
1680718348445973504,-1.01504,1.39067,0.81056,0.66327,-0.71418,-0.11190,0.19364,
1680718348645008384,-1.03034,1.40512,0.81540,0.66409,-0.71005,-0.11829,0.20207,
1680718349043079424,-1.07460,1.41642,0.80499,0.65821,-0.71684,-0.12483,0.19317,
1680718349242114304,-1.10215,1.41139,0.79476,0.65363,-0.72563,-0.11756,0.18000,
1680718349441149440,-1.12865,1.40463,0.78273,0.64921,-0.73456,-0.11052,0.16349,
1680718349640184320,-1.14617,1.39471,0.77182,0.64627,-0.74100,-0.09988,0.15258,
1680718349839219456,-1.15655,1.39409,0.76683,0.64236,-0.74727,-0.09140,0.14353,
1680718350137772288,-1.16594,1.41713,0.75072,0.63519,-0.75537,-0.09199,0.13223,
1680718350336807424,-1.16469,1.45163,0.73806,0.62778,-0.76316,-0.08876,0.12490,
1680718350535842304,-1.16314,1.49870,0.72476,0.61815,-0.77271,-0.08089,0.11946,
1680718350734877440,-1.16358,1.54100,0.71438,0.61139,-0.77890,-0.07405,0.11848,
1680718351132948480,-1.17378,1.58839,0.70141,0.60411,-0.78589,-0.07644,0.10762,
1680718351331983360,-1.19027,1.59820,0.68998,0.59586,-0.79260,-0.07975,0.10188,
1680718351630536192,-1.23545,1.59985,0.67892,0.59037,-0.79847,-0.07800,0.08844,
1680718351829571584,-1.27868,1.59457,0.67799,0.59031,-0.79876,-0.07880,0.08548,
1680718352028606464,-1.32394,1.58739,0.67512,0.59077,-0.79780,-0.07887,0.09103,
1680718352128124416,-1.34244,1.58396,0.67466,0.59178,-0.79653,-0.07811,0.09615,
1680718352327159296,-1.37261,1.58250,0.67809,0.59305,-0.79406,-0.08069,0.10601,
1680718352426676480,-1.38252,1.58487,0.68245,0.59634,-0.79077,-0.08369,0.10979,
1680718352625711360,-1.39552,1.59462,0.68233,0.59344,-0.79178,-0.09164,0.11186,
1680718352725229568,-1.39999,1.60177,0.67219,0.58684,-0.79598,-0.09843,0.11111,
1680718352824747264,-1.40392,1.60926,0.65535,0.57863,-0.80105,-0.10619,0.11062,
1680718352924264448,-1.40698,1.61467,0.63767,0.56845,-0.80698,-0.11533,0.11112,
1680718353023782400,-1.40908,1.61728,0.62153,0.55734,-0.81299,-0.12599,0.11203,
1680718353123299328,-1.41180,1.62052,0.60867,0.54761,-0.81800,-0.13505,0.11294,
1680718353222817536,-1.41540,1.62447,0.59941,0.54110,-0.82090,-0.14199,0.11475,
1680718353421852416,-1.42401,1.64006,0.59083,0.53325,-0.82409,-0.14878,0.11994,
1680718353620887552,-1.43694,1.66495,0.59560,0.53425,-0.82148,-0.15016,0.13115,
1680718353720405248,-1.44385,1.68050,0.59933,0.53629,-0.81878,-0.15173,0.13774,
1680718353819922432,-1.45044,1.69588,0.60315,0.53817,-0.81595,-0.15413,0.14434,
1680718353919440384,-1.45692,1.71043,0.60721,0.54104,-0.81257,-0.15655,0.14999,
1680718354018958336,-1.46309,1.72491,0.61368,0.54608,-0.80837,-0.15769,0.15318,
1680718354118475520,-1.47008,1.73844,0.62258,0.55194,-0.80394,-0.15769,0.15548,
1680718354217993472,-1.47843,1.74975,0.63196,0.55889,-0.79896,-0.15645,0.15757,
1680718354317510400,-1.48864,1.75948,0.63945,0.56518,-0.79529,-0.15296,0.15716,
1680718354516545536,-1.51590,1.77669,0.65056,0.57715,-0.79040,-0.14170,0.14864,
1680718354616063232,-1.53164,1.78232,0.66040,0.58541,-0.78697,-0.13232,0.14306,
1680718354715581440,-1.54980,1.78732,0.67041,0.59427,-0.78237,-0.12211,0.14084,
1680718354815098624,-1.56840,1.79083,0.68014,0.60326,-0.77654,-0.11280,0.14262,
1680718354914616320,-1.58406,1.79255,0.68794,0.61034,-0.77110,-0.10635,0.14693,
1680718355014133504,-1.59584,1.79501,0.69536,0.61543,-0.76693,-0.10260,0.15011,
1680718355213169408,-1.61225,1.80855,0.71028,0.62418,-0.75852,-0.10631,0.15408,
1680718355412204544,-1.62683,1.83277,0.72580,0.62821,-0.75158,-0.11516,0.16498,
1680718355511721472,-1.63362,1.84948,0.73507,0.62933,-0.74755,-0.12240,0.17360,
1680718355611239424,-1.63842,1.86782,0.74562,0.63211,-0.74256,-0.12776,0.18090,
1680718355710756352,-1.64354,1.88580,0.75572,0.63569,-0.73589,-0.13357,0.19112,
1680718355810274304,-1.64607,1.90445,0.76419,0.63850,-0.73083,-0.13711,0.19849,
1680718355909792512,-1.64770,1.92128,0.77173,0.64220,-0.72508,-0.13909,0.20612,
1680718356108827392,-1.64762,1.94761,0.78809,0.64991,-0.71603,-0.13786,0.21426,
1680718356307862528,-1.65431,1.96523,0.79879,0.65733,-0.70938,-0.13580,0.21506,
1680718356705932288,-1.69990,1.99287,0.81023,0.66657,-0.70402,-0.12932,0.20815,
1680718357004485376,-1.76896,2.00501,0.82830,0.67657,-0.69579,-0.12940,0.20345,
1680718357203520512,-1.79214,2.01399,0.84427,0.68451,-0.68745,-0.12681,0.20681,
1680718357601590272,-1.81759,2.06067,0.85335,0.68783,-0.68117,-0.13302,0.21261,
1680718357800626432,-1.83297,2.10332,0.85515,0.68316,-0.68036,-0.14107,0.22472,
1680718357900143360,-1.84549,2.12394,0.85621,0.68092,-0.67758,-0.15063,0.23356,
1680718357999661568,-1.85647,2.14387,0.85688,0.67790,-0.67548,-0.15882,0.24282,
1680718358099178240,-1.86830,2.16322,0.85884,0.67622,-0.67204,-0.16479,0.25287,
1680718358198696448,-1.87781,2.17882,0.86041,0.67418,-0.66838,-0.17127,0.26347,
1680718358298214400,-1.88828,2.19396,0.86142,0.66837,-0.66757,-0.17919,0.27482,
1680718358397731328,-1.90057,2.20366,0.86400,0.66267,-0.66733,-0.18025,0.28819,
1680718358596766464,-1.92814,2.21173,0.86296,0.65777,-0.66523,-0.18880,0.29861,
1680718358795801344,-1.95798,2.20558,0.85898,0.65605,-0.66493,-0.20085,0.29517,
1680718359293389312,-2.00144,2.17970,0.86504,0.65839,-0.66292,-0.20409,0.29225,
1680718359492425472,-2.01660,2.18732,0.86528,0.65377,-0.66055,-0.21400,0.30075,
1680718359591942400,-2.02662,2.19437,0.86429,0.64857,-0.65737,-0.22759,0.30889,
1680718359691460352,-2.03644,2.20369,0.86346,0.64287,-0.65489,-0.23942,0.31705,
1680718359790977536,-2.04380,2.21250,0.86041,0.63575,-0.65428,-0.24889,0.32526,
1680718359890495232,-2.05527,2.22322,0.85638,0.62731,-0.65338,-0.26179,0.33323,
1680718359990012416,-2.05876,2.23139,0.85080,0.62014,-0.65346,-0.27034,0.33961,
1680718360089530368,-2.06364,2.23955,0.84280,0.61237,-0.65395,-0.28101,0.34409,
1680718360189048576,-2.06606,2.24607,0.83465,0.60605,-0.65421,-0.29087,0.34656,
1680718360288565504,-2.06659,2.24958,0.82610,0.59839,-0.65711,-0.29942,0.34712,
1680718360487600384,-2.05926,2.24441,0.81421,0.58869,-0.66247,-0.30653,0.34730,
1680718360686635520,-2.04341,2.22591,0.80487,0.58328,-0.66945,-0.30928,0.34054,
1680718360885671424,-2.01531,2.19467,0.79856,0.58091,-0.67567,-0.30857,0.33287,
1680718361084706304,-1.98382,2.16722,0.79179,0.57719,-0.68184,-0.30806,0.32718,
1680718361283741440,-1.95229,2.14405,0.78352,0.57575,-0.68621,-0.30851,0.32008,
1680718361582294528,-1.92222,2.12815,0.77501,0.57031,-0.69011,-0.31472,0.31535,
1680718361880846592,-1.89255,2.13455,0.76145,0.55727,-0.69211,-0.32876,0.31994,
1680718361980364288,-1.88002,2.13347,0.75703,0.55104,-0.69192,-0.33898,0.32045,
1680718362179399424,-1.85807,2.14029,0.74775,0.54034,-0.69030,-0.35422,0.32563,
1680718362378434304,-1.84128,2.14268,0.73813,0.53287,-0.69232,-0.36175,0.32540,
1680718362676987392,-1.80784,2.11683,0.73064,0.52532,-0.69857,-0.36277,0.32315,
1680718362876022272,-1.78389,2.08408,0.72378,0.52052,-0.70416,-0.36143,0.32027,
1680718363373610496,-1.72028,1.97646,0.72531,0.52330,-0.70295,-0.36012,0.31989,
1680718363572645376,-1.70138,1.95019,0.72374,0.51778,-0.69975,-0.36945,0.32520,
1680718363672163584,-1.69623,1.94376,0.72279,0.51234,-0.69640,-0.38001,0.32883,
1680718363771681280,-1.69281,1.94132,0.72136,0.50671,-0.69240,-0.38972,0.33457,
1680718363871198464,-1.69135,1.94171,0.71952,-0.49981,0.68511,0.40374,-0.34322,
1680718363970716416,-1.69198,1.94353,0.71737,-0.49548,0.67282,0.42434,-0.34893,
1680718364070233344,-1.69174,1.94776,0.72072,-0.49264,0.66279,0.43482,-0.35909,
1680718364169751296,-1.69271,1.95013,0.72114,-0.48625,0.65362,0.44754,-0.36886,
1680718364269268480,-1.69158,1.94778,0.72304,-0.48302,0.64513,0.45422,-0.37972,
1680718364368786432,-1.69032,1.94259,0.72306,-0.47866,0.64047,0.45929,-0.38695,
1680718364468304384,-1.68623,1.93282,0.72127,-0.47398,0.63632,0.46508,-0.39260,
1680718364667339264,-1.67455,1.90783,0.71479,-0.46552,0.63253,0.47667,-0.39494,
1680718364866374400,-1.65676,1.87387,0.71746,-0.46433,0.62786,0.48450,-0.39427,
1680718365164927488,-1.63684,1.82092,0.72287,-0.46580,0.62045,0.49013,-0.39728,
1680718365363962368,-1.62205,1.78586,0.72414,-0.46525,0.61606,0.49293,-0.40128,
1680718365562997248,-1.60145,1.74833,0.72572,-0.46216,0.61014,0.49935,-0.40594,
1680718365662515456,-1.59199,1.73046,0.72667,-0.46004,0.60548,0.50457,-0.40886,
1680718365762032384,-1.58624,1.71049,0.72673,-0.45724,0.60242,0.50739,-0.41300,
1680718365861550336,-1.58386,1.69002,0.72605,-0.45293,0.59849,0.51192,-0.41784,
1680718365961067520,-1.58646,1.67598,0.72448,-0.44641,0.59426,0.51822,-0.42311,
1680718366060585472,-1.59456,1.67241,0.72272,-0.44126,0.59059,0.52369,-0.42690,
1680718366160102400,-1.60151,1.66975,0.72150,-0.43688,0.58636,0.52934,-0.43025,
1680718366359138560,-1.62447,1.67116,0.71744,-0.42874,0.58137,0.53765,-0.43489,
1680718366657690624,-1.68899,1.72517,0.71325,-0.42821,0.58250,0.53771,-0.43381,
1680718366757208320,-1.71203,1.75524,0.71410,-0.43112,0.58341,0.53547,-0.43249,
1680718366856726528,-1.73177,1.78642,0.71604,-0.43528,0.58577,0.53097,-0.43066,
1680718366956243456,-1.74843,1.81341,0.71801,-0.43993,0.58580,0.52768,-0.42995,
1680718367055761408,-1.76311,1.83926,0.72049,-0.44411,0.59190,0.52031,-0.42627,
1680718367155278336,-1.77751,1.85996,0.72181,-0.44796,0.59601,0.51328,-0.42503,
1680718367254796544,-1.79170,1.87760,0.72075,-0.45032,0.60260,0.50618,-0.42175,
1680718367453831424,-1.82447,1.90625,0.71601,-0.45383,0.61081,0.49888,-0.41481,
