1680718312520126464,0.04051,-0.09242,0.26703,0.76953,-0.63333,0.08124,0.01063,0.04268,-0.22151,0.29412,
1680718312619644416,0.04641,-0.11543,0.30979,0.76801,-0.63368,0.09270,0.00352,0.03766,-0.21481,0.38926,
1680718312719161600,0.04888,-0.13917,0.36113,0.76652,-0.63456,0.09868,-0.00661,0.04203,-0.19183,0.42697,
1680718312818679296,0.04916,-0.15908,0.41315,0.76515,-0.63500,0.10554,-0.01319,0.03155,-0.14451,0.43190,
1680718312918197504,0.05210,-0.17645,0.46048,0.76402,-0.63592,0.10610,-0.02489,0.06117,-0.12920,0.40849,
1680718313017714432,0.05306,-0.18882,0.49911,0.75978,-0.64021,0.10822,-0.03397,0.06563,-0.11945,0.29971,
1680718313117232384,0.05797,-0.20415,0.53214,0.75635,-0.64271,0.11485,-0.04088,0.07662,-0.13795,0.21196,
1680718313216749312,0.06606,-0.21610,0.55956,0.75351,-0.64526,0.11963,-0.03941,0.07157,-0.14986,0.14354,
1680718313316267520,0.07019,-0.23162,0.59225,0.75232,-0.64756,0.11537,-0.03699,0.06237,-0.15709,0.13044,
1680718313415785216,0.07615,-0.24915,0.61685,0.75301,-0.64771,0.10922,-0.03879,0.09467,-0.15986,0.07416,
1680718313515302400,0.08486,-0.27041,0.63603,0.75276,-0.64778,0.10968,-0.04120,0.08687,-0.16907,0.09224,
1680718313614820608,0.08795,-0.28383,0.66891,0.75037,-0.65128,0.10439,-0.04336,0.06849,-0.12627,0.09110,
1680718313714337280,0.09420,-0.29843,0.68529,0.74890,-0.65256,0.10356,-0.05096,0.05407,-0.12910,0.11104,
1680718313813855488,0.10044,-0.31470,0.70351,0.74492,-0.65502,0.11162,-0.05990,0.06149,-0.13067,0.08509,
1680718313913372416,0.10291,-0.33259,0.72303,0.74056,-0.65752,0.12376,-0.06270,0.00784,-0.10625,0.08374,
1680718314012890368,0.10556,-0.33989,0.72817,0.74126,-0.65530,0.13003,-0.06493,0.07259,-0.06857,0.04557,
1680718314112408320,0.10661,-0.34091,0.75122,0.74133,-0.65289,0.14011,-0.06738,0.03170,-0.05340,0.07353,
1680718314211925504,0.10645,-0.34467,0.75834,0.74349,-0.65029,0.13932,-0.07019,0.05723,-0.05400,0.07405,
1680718314311443456,0.10881,-0.35021,0.76816,0.74223,-0.64971,0.14724,-0.07276,0.05226,-0.05694,0.07650,
1680718314410960384,0.11375,-0.35890,0.77547,0.74196,-0.64899,0.14895,-0.07822,0.08049,-0.06671,0.05464,
1680718314510478592,0.11811,-0.37194,0.78146,0.73705,-0.65326,0.14967,-0.08719,0.10804,-0.08848,0.03658,
1680718314609995264,0.12548,-0.37940,0.78802,0.73279,-0.65628,0.15342,-0.09367,0.08661,-0.08956,0.05641,
1680718314709513472,0.13315,-0.39055,0.79550,0.73217,-0.65466,0.15906,-0.10024,0.09988,-0.09496,0.07811,
1680718314809031424,0.14133,-0.40055,0.80398,0.73387,-0.65156,0.15974,-0.10674,0.14074,-0.06657,0.07416,
1680718314908548352,0.15390,-0.40488,0.80937,0.73324,-0.65067,0.16470,-0.10884,0.16447,-0.01702,0.05550,
1680718315008066304,0.17077,-0.40383,0.81569,0.73183,-0.65082,0.17037,-0.10878,0.18964,0.02204,0.04244,
1680718315107583488,0.19206,-0.40267,0.81753,0.73061,-0.65182,0.16985,-0.11178,0.24205,0.05120,0.02381,
1680718315207101440,0.21558,-0.39789,0.82077,0.73031,-0.65226,0.16792,-0.11406,0.24657,0.06240,0.02191,
1680718315306619392,0.24112,-0.39055,0.82235,0.72958,-0.65248,0.16880,-0.11615,0.27184,0.07678,0.00424,
1680718315406136576,0.26699,-0.38373,0.82362,0.72712,-0.65452,0.17031,-0.11786,0.27651,0.07381,0.00730,
1680718315505654272,0.29061,-0.38121,0.82559,0.72567,-0.65579,0.16387,-0.12838,0.27499,0.07033,-0.01608,
1680718315605171456,0.31506,-0.36384,0.82530,0.72262,-0.65982,0.16600,-0.12207,0.22874,0.06104,0.00353,
1680718315704689408,0.33762,-0.34959,0.82462,0.71639,-0.66591,0.17079,-0.11910,0.20893,0.10228,-0.01869,
1680718315804206336,0.35555,-0.33847,0.82437,0.71076,-0.67231,0.16890,-0.11952,0.17867,0.13354,-0.00967,
1680718315903724544,0.37151,-0.32936,0.82189,0.70888,-0.67374,0.17179,-0.11852,0.18027,0.16020,-0.00169,
1680718316003242496,0.38741,-0.30851,0.81980,0.70887,-0.67196,0.17706,-0.12093,0.15776,0.20436,0.00312,
1680718316102759424,0.40250,-0.28367,0.82015,0.71074,-0.66922,0.17789,-0.12390,0.14501,0.24156,0.03161,
1680718316202277376,0.41626,-0.25664,0.82190,0.71531,-0.66314,0.18013,-0.12702,0.14688,0.27885,0.01525,
1680718316301794560,0.43011,-0.22655,0.82400,0.71976,-0.65736,0.18309,-0.12767,0.10128,0.29741,0.02291,
1680718316401312256,0.43917,-0.19916,0.82401,0.71910,-0.65590,0.19019,-0.12849,0.08147,0.29424,-0.01529,
1680718316500830464,0.44593,-0.16980,0.82378,0.71282,-0.66142,0.19212,-0.13228,0.07238,0.26497,-0.01413,
1680718316600347392,0.45145,-0.14444,0.82420,0.71270,-0.66139,0.19143,-0.13405,0.09666,0.23213,-0.01808,
1680718316699865344,0.45750,-0.12775,0.81983,0.70748,-0.66573,0.19522,-0.13476,0.08672,0.20410,-0.02970,
1680718316799382528,0.46599,-0.10761,0.81624,0.70318,-0.67012,0.19455,-0.13652,0.11397,0.18070,-0.03732,
1680718316898900480,0.47691,-0.08833,0.81193,0.69864,-0.67371,0.19836,-0.13663,0.12759,0.18320,-0.05039,
1680718316998417408,0.49103,-0.06755,0.80599,0.69392,-0.67869,0.19912,-0.13492,0.16169,0.18191,-0.04751,
1680718317097935360,0.50881,-0.04512,0.80269,0.69313,-0.68046,0.19556,-0.13524,0.20248,0.19090,-0.04879,
1680718317197453568,0.53092,-0.01741,0.79720,0.69138,-0.68251,0.19660,-0.13238,0.23569,0.21647,-0.05639,
1680718317296970240,0.55203,0.00642,0.79207,0.69007,-0.68611,0.19138,-0.12818,0.22155,0.24067,-0.05284,
1680718317396488448,0.57346,0.03199,0.78813,0.68418,-0.69450,0.18592,-0.12248,0.22521,0.23077,-0.02827,
1680718317496005632,0.59317,0.05803,0.78543,0.68339,-0.69777,0.18037,-0.11648,0.21844,0.21441,-0.03380,
1680718317595523328,0.61175,0.08217,0.78387,0.68060,-0.70238,0.17739,-0.10945,0.16599,0.19623,-0.03440,
1680718317695041536,0.62697,0.10017,0.77925,0.67815,-0.70773,0.16929,-0.10281,0.15640,0.19575,-0.05874,
1680718317794558464,0.64191,0.12463,0.77436,0.67458,-0.71241,0.16635,-0.09867,0.10751,0.19346,-0.04451,
1680718317894076416,0.65358,0.14979,0.76628,0.67013,-0.71796,0.16352,-0.09335,0.08852,0.21336,-0.07701,
1680718317993593344,0.66087,0.17164,0.75879,0.66459,-0.72410,0.16125,-0.08942,0.06035,0.23092,-0.07714,
1680718318093111552,0.66727,0.19932,0.75197,0.66000,-0.72928,0.15762,-0.08780,0.05271,0.25113,-0.04743,
1680718318192628480,0.67408,0.22915,0.74955,0.65829,-0.73147,0.15438,-0.08817,0.05439,0.27923,-0.02268,
1680718318292146432,0.67915,0.25779,0.75403,0.65904,-0.73068,0.15392,-0.08985,0.04785,0.29738,0.02057,
1680718318391664384,0.68293,0.28769,0.75566,0.66011,-0.72923,0.15566,-0.09081,0.01862,0.30999,0.00657,
1680718318491181312,0.68437,0.31274,0.75941,0.65911,-0.73084,0.15242,-0.09062,0.01395,0.29476,0.00200,
1680718318590699520,0.68569,0.34129,0.76188,0.65739,-0.73205,0.15358,-0.09140,-0.01596,0.25163,0.02411,
1680718318690216192,0.68561,0.36558,0.76490,0.65867,-0.73036,0.15702,-0.08988,-0.00589,0.21525,0.01958,
1680718318789734400,0.68716,0.39052,0.76876,0.65774,-0.73087,0.15870,-0.08959,0.02209,0.20283,-0.00058,
1680718318889251584,0.68925,0.41055,0.76828,0.65495,-0.73304,0.15986,-0.09016,0.03508,0.19255,-0.00099,
1680718318988769536,0.69499,0.42981,0.77064,0.65558,-0.73197,0.16133,-0.09170,0.06316,0.18586,0.01112,
1680718319088287232,0.70219,0.44735,0.77166,0.65523,-0.73206,0.16173,-0.09270,0.09237,0.20556,-0.00922,
1680718319187804416,0.71259,0.46758,0.77125,0.65448,-0.73255,0.16219,-0.09337,0.12308,0.24208,-0.01254,
1680718319287322624,0.72510,0.49211,0.77089,0.65429,-0.73303,0.16191,-0.09144,0.13738,0.28909,-0.01551,
1680718319386839296,0.73919,0.52206,0.77114,0.65440,-0.73427,0.15762,-0.08811,0.16084,0.32397,-0.00229,
1680718319486357504,0.75629,0.55776,0.77362,0.65540,-0.73519,0.15240,-0.08200,0.16878,0.34068,0.00100,
1680718319585875456,0.77304,0.58926,0.77531,0.65536,-0.73734,0.14581,-0.07467,0.17210,0.32168,0.03045,
1680718319685392384,0.79107,0.61956,0.77842,0.65841,-0.73645,0.13972,-0.06790,0.18003,0.29194,0.02301,
1680718319784910336,0.80915,0.64670,0.77924,0.66088,-0.73583,0.13404,-0.06186,0.17041,0.25009,-0.00196,
1680718319884427264,0.82672,0.66745,0.78213,0.66132,-0.73691,0.12791,-0.05709,0.13321,0.23706,-0.02045,
1680718319983945472,0.83878,0.69170,0.78136,0.65942,-0.73915,0.12620,-0.05374,0.07512,0.22669,-0.00050,
1680718320083462400,0.84613,0.71265,0.78207,0.65954,-0.73977,0.12414,-0.04833,0.03267,0.22986,-0.00530,
1680718320182980352,0.85016,0.73624,0.78215,0.65997,-0.74006,0.12160,-0.04425,0.00485,0.21830,-0.00010,
1680718320282498304,0.85212,0.75934,0.78341,0.66138,-0.73923,0.11964,-0.04250,-0.01417,0.22761,0.00546,
1680718320382015488,0.85186,0.78466,0.78582,0.66207,-0.73943,0.11459,-0.04220,-0.04693,0.25467,0.00158,
1680718320481533440,0.84801,0.81218,0.78634,0.66192,-0.74018,0.11074,-0.04164,-0.05248,0.26874,0.00439,
1680718320581050368,0.84291,0.84161,0.78686,0.66136,-0.74054,0.11154,-0.04184,-0.08800,0.27714,-0.00388,
1680718320680568576,0.83485,0.86890,0.78817,0.66077,-0.74145,0.10909,-0.04172,-0.10802,0.24985,0.01065,
1680718320780086528,0.82550,0.89491,0.79100,0.66123,-0.74106,0.10902,-0.04134,-0.12351,0.21280,0.03341,
1680718320879603456,0.81515,0.91501,0.79408,0.66418,-0.73864,0.10875,-0.03817,-0.11088,0.18843,0.01687,
1680718320979121408,0.80452,0.93111,0.79532,0.66320,-0.73971,0.10863,-0.03470,-0.12217,0.17236,0.00885,
1680718321078638336,0.79334,0.94783,0.79704,0.66332,-0.74042,0.10404,-0.03109,-0.11098,0.16908,0.01126,
1680718321178156288,0.78399,0.96304,0.79809,0.66399,-0.74049,0.10008,-0.02790,-0.09439,0.15847,-0.00582,
1680718321277673472,0.77551,0.97513,0.79661,0.66329,-0.74174,0.09593,-0.02592,-0.07149,0.14890,-0.00732,
1680718321377191424,0.76914,0.99129,0.79558,0.66169,-0.74399,0.08988,-0.02368,-0.07757,0.16955,-0.01939,
1680718321476709376,0.76304,1.01023,0.79440,0.66204,-0.74481,0.08127,-0.01882,-0.06933,0.20836,-0.00851,
1680718321576226560,0.75871,1.03186,0.79306,0.66510,-0.74281,0.07569,-0.01210,-0.04683,0.21113,-0.02005,
1680718321675744512,0.75425,1.05227,0.78958,0.66585,-0.74315,0.06529,-0.01056,-0.07094,0.21917,-0.04081,
1680718321775261440,0.74973,1.07210,0.78664,0.66224,-0.74737,0.05287,-0.00892,-0.04126,0.21935,-0.01863,
1680718321874779392,0.74764,1.09240,0.78573,0.66025,-0.74952,0.04765,-0.00435,-0.03402,0.21957,-0.01603,
1680718321974296320,0.74596,1.11218,0.78468,0.65852,-0.75151,0.03986,0.00116,-0.00974,0.20402,-0.02908,
1680718322073814272,0.74769,1.13107,0.78044,0.65474,-0.75500,0.03544,0.00534,-0.00038,0.17866,-0.05219,
1680718322173332480,0.74911,1.14694,0.77542,0.65053,-0.75866,0.03366,0.01032,-0.03072,0.14279,-0.06154,
1680718322272849408,0.74669,1.16085,0.76824,0.64673,-0.76206,0.02634,0.01754,-0.04173,0.11499,-0.07744,
1680718322372367360,0.74571,1.17076,0.76156,0.64096,-0.76699,0.02263,0.01980,-0.01862,0.07517,-0.06900,
1680718322471884544,0.74461,1.17705,0.75456,0.63599,-0.77117,0.02044,0.01977,-0.03302,0.05326,-0.07770,
1680718322571402240,0.74193,1.18271,0.74666,0.62969,-0.77646,0.01632,0.01841,-0.02735,0.02900,-0.07415,
1680718322670920448,0.74008,1.18560,0.73971,0.62377,-0.78131,0.01467,0.01567,-0.04077,0.00015,-0.06754,
1680718322770437376,0.73738,1.18566,0.73330,0.61817,-0.78581,0.01537,0.01150,-0.04615,-0.02296,-0.07538,
1680718322869955328,0.73300,1.18317,0.72541,0.61191,-0.79076,0.01423,0.00759,-0.05534,-0.04158,-0.09992,
1680718322969472512,0.72907,1.18077,0.71457,0.60494,-0.79617,0.01210,0.00434,-0.04462,-0.05032,-0.11048,
1680718323068990464,0.72503,1.17642,0.70457,0.59814,-0.80126,0.01465,0.00222,-0.05574,-0.06065,-0.09020,
1680718323168507392,0.72069,1.17128,0.69655,0.59333,-0.80482,0.01510,0.00134,-0.05512,-0.06019,-0.07078,
1680718323268025344,0.71638,1.16665,0.68957,0.58920,-0.80785,0.01483,0.00066,-0.04241,-0.05342,-0.05384,
1680718323367543552,0.71342,1.16061,0.68457,0.58731,-0.80923,0.01445,-0.00082,-0.03510,-0.05467,-0.05335,
1680718323467060224,0.71134,1.15493,0.67935,0.58399,-0.81162,0.01498,-0.00185,-0.02731,-0.05663,-0.05507,
1680718323566578432,0.70908,1.14847,0.67544,0.58039,-0.81421,0.01432,-0.00240,-0.03716,-0.06117,-0.04505,
1680718323666095616,0.70553,1.14250,0.67205,0.57671,-0.81687,0.01158,-0.00183,-0.04526,-0.05657,-0.03350,
1680718323765613312,0.70141,1.13764,0.66892,0.57380,-0.81894,0.00896,-0.00120,-0.05002,-0.04403,-0.03313,
1680718323865131264,0.69601,1.13339,0.66634,0.57152,-0.82056,0.00624,-0.00132,-0.05875,-0.04191,-0.03199,
1680718323964648448,0.69059,1.12936,0.66359,0.56959,-0.82192,0.00269,-0.00118,-0.06375,-0.03574,-0.02993,
1680718324064166400,0.68369,1.12647,0.66240,0.56855,-0.82265,-0.00046,-0.00099,-0.07461,-0.02744,-0.02060,
1680718324163683328,0.67631,1.12421,0.66113,0.56788,-0.82310,-0.00445,0.00060,-0.08778,-0.02361,-0.01318,
1680718324263201536,0.66698,1.12178,0.66136,0.56725,-0.82350,-0.00784,0.00362,-0.10016,-0.02287,0.00222,
1680718324362718464,0.65708,1.12025,0.66177,0.56742,-0.82330,-0.01230,0.00792,-0.10704,-0.01466,0.00737,
1680718324462236416,0.64618,1.11963,0.66336,0.56829,-0.82260,-0.01540,0.01220,-0.11240,-0.00674,0.01496,
1680718324561754368,0.63488,1.11956,0.66481,0.56971,-0.82147,-0.01840,0.01700,-0.11965,0.00164,0.01764,
1680718324661271296,0.62344,1.11972,0.66777,0.57187,-0.81983,-0.01993,0.02116,-0.11638,0.00658,0.01670,
1680718324760789504,0.61261,1.11926,0.67026,0.57447,-0.81783,-0.02239,0.02527,-0.11027,-0.00088,0.02485,
1680718324860306432,0.60263,1.11718,0.67396,0.57638,-0.81628,-0.02415,0.02972,-0.10305,-0.00629,0.03098,
1680718324959824384,0.59336,1.11521,0.67756,0.57932,-0.81398,-0.02657,0.03344,-0.09468,-0.00530,0.03081,
1680718325059341312,0.58441,1.11254,0.68142,0.58241,-0.81158,-0.02857,0.03628,-0.09784,-0.00741,0.02833,
1680718325158859520,0.57469,1.11118,0.68461,0.58492,-0.80956,-0.03101,0.03898,-0.10872,-0.00518,0.03024,
1680718325258377216,0.56404,1.10989,0.68858,0.58817,-0.80691,-0.03452,0.04207,-0.10845,-0.00071,0.03268,
1680718325357894400,0.55386,1.10939,0.69281,0.59183,-0.80392,-0.03705,0.04561,-0.10703,0.00284,0.03559,
1680718325457412608,0.54429,1.10868,0.69685,0.59500,-0.80118,-0.04045,0.04942,-0.09611,0.01334,0.02285,
1680718325556929280,0.53601,1.10899,0.69994,0.59857,-0.79816,-0.04199,0.05381,-0.08110,0.00938,0.02750,
1680718325656447488,0.52968,1.10794,0.70325,0.60037,-0.79650,-0.04288,0.05751,-0.05524,0.00707,0.02416,
1680718325755965440,0.52521,1.10804,0.70540,0.60069,-0.79594,-0.04429,0.06066,-0.04157,0.02972,0.01099,
1680718325855482368,0.52184,1.10991,0.70716,0.59941,-0.79668,-0.04598,0.06240,-0.03614,0.05025,0.01027,
1680718325955000320,0.51869,1.11592,0.70871,0.59944,-0.79626,-0.04877,0.06530,-0.03764,0.07596,0.01220,
1680718326054517504,0.51521,1.12471,0.71027,0.59804,-0.79683,-0.05202,0.06858,-0.03828,0.09346,0.02873,
1680718326154035456,0.51208,1.13377,0.71421,0.59986,-0.79490,-0.05597,0.07184,-0.03099,0.10345,0.04842,
1680718326253552384,0.50993,1.14569,0.71858,0.60205,-0.79260,-0.05883,0.07659,-0.02076,0.12971,0.04067,
1680718326353070592,0.50784,1.15689,0.72347,0.60531,-0.78949,-0.05984,0.08204,-0.02614,0.12728,0.04541,
1680718326452588288,0.50579,1.16869,0.72877,0.60780,-0.78685,-0.06073,0.08811,-0.01942,0.11610,0.04888,
1680718326552105472,0.50538,1.17915,0.73353,0.61008,-0.78431,-0.06201,0.09392,-0.00107,0.10842,0.04217,
1680718326651623424,0.50836,1.18993,0.73780,0.61230,-0.78197,-0.06248,0.09858,0.02766,0.11256,0.04164,
1680718326751140352,0.51277,1.19989,0.74056,0.61484,-0.77949,-0.06265,0.10218,0.02929,0.10023,0.02410,
1680718326850658304,0.51659,1.20907,0.74281,0.61809,-0.77643,-0.06302,0.10560,0.03105,0.08095,0.02568,
1680718326950176512,0.52035,1.21459,0.74630,0.62197,-0.77281,-0.06338,0.10908,0.01274,0.04125,0.04191,
1680718327049693440,0.52207,1.21804,0.75082,0.62504,-0.77010,-0.06383,0.11038,0.00669,0.02705,0.04365,
1680718327149211392,0.52337,1.21982,0.75391,0.62754,-0.76826,-0.06361,0.10921,-0.02725,0.00926,0.03015,
1680718327248728576,0.51964,1.22008,0.75666,0.62935,-0.76701,-0.06265,0.10810,-0.06695,-0.02120,0.01113,
1680718327348246272,0.51258,1.21640,0.75662,0.62905,-0.76772,-0.06144,0.10549,-0.10417,-0.06492,-0.02305,
1680718327447763456,0.50264,1.20882,0.75289,0.62665,-0.77059,-0.05942,0.09988,-0.12264,-0.10268,-0.04874,
1680718327547281408,0.48882,1.19907,0.74812,0.62298,-0.77429,-0.05823,0.09473,-0.14236,-0.12154,-0.07348,
1680718327646799360,0.47467,1.18801,0.74063,0.61719,-0.77964,-0.05763,0.08903,-0.13508,-0.12884,-0.08451,
1680718327746316544,0.46011,1.17707,0.73221,0.61162,-0.78440,-0.05868,0.08477,-0.14296,-0.12424,-0.07258,
1680718327845834496,0.44529,1.16949,0.72365,0.60619,-0.78894,-0.06021,0.08049,-0.14644,-0.10472,-0.06567,
1680718327945351424,0.43013,1.16148,0.71672,0.60295,-0.79159,-0.06228,0.07715,-0.15112,-0.09300,-0.06035,
1680718328044869376,0.41478,1.15452,0.71061,0.60029,-0.79375,-0.06320,0.07495,-0.15623,-0.08380,-0.05235,
1680718328144387584,0.39945,1.14830,0.70558,0.59705,-0.79618,-0.06578,0.07282,-0.14847,-0.06958,-0.04288,
1680718328243904256,0.38479,1.14532,0.70151,0.59468,-0.79788,-0.06812,0.07144,-0.13425,-0.05404,-0.03080,
1680718328343422464,0.37200,1.14215,0.69791,0.59298,-0.79921,-0.06829,0.07059,-0.12587,-0.04331,-0.03180,
1680718328442939392,0.36045,1.14067,0.69419,0.59120,-0.80047,-0.06961,0.06989,-0.10971,-0.02673,-0.04787,
1680718328542457344,0.35046,1.13782,0.68968,0.58877,-0.80206,-0.07153,0.07023,-0.10472,-0.02086,-0.04610,
1680718328641974528,0.34040,1.13709,0.68555,0.58606,-0.80367,-0.07380,0.07216,-0.10414,-0.00678,-0.03880,
1680718328741492480,0.33044,1.13815,0.68178,0.58180,-0.80607,-0.07830,0.07501,-0.11176,0.02372,-0.03466,
1680718328841010432,0.31962,1.14330,0.67820,0.57795,-0.80776,-0.08501,0.07917,-0.11507,0.06611,-0.03269,
1680718328940527360,0.30777,1.15300,0.67608,0.57526,-0.80858,-0.09040,0.08424,-0.11388,0.10323,-0.02137,
1680718329040045568,0.29535,1.16697,0.67518,0.57432,-0.80805,-0.09537,0.09012,-0.11116,0.14348,-0.01011,
1680718329139562496,0.28411,1.18456,0.67426,0.57162,-0.80815,-0.10145,0.09930,-0.12638,0.16506,-0.01443,
1680718329239080448,0.27280,1.20209,0.67345,0.56749,-0.80845,-0.11231,0.10839,-0.11384,0.17711,-0.00032,
1680718329338597632,0.26245,1.22039,0.67564,0.56780,-0.80649,-0.11557,0.11753,-0.09339,0.17026,0.03596,
1680718329438115328,0.25347,1.23743,0.67862,0.56900,-0.80386,-0.11770,0.12728,-0.08487,0.15702,0.04499,
1680718329537633536,0.24638,1.25234,0.68363,0.57270,-0.79972,-0.11994,0.13444,-0.06640,0.14245,0.04870,
1680718329637150464,0.23996,1.26524,0.68920,0.57669,-0.79568,-0.12230,0.13919,-0.07100,0.11195,0.04304,
1680718329736668416,0.23456,1.27451,0.69444,0.58077,-0.79224,-0.12290,0.14129,-0.06471,0.07778,0.04209,
1680718329836185344,0.22969,1.28083,0.70036,0.58518,-0.78891,-0.12264,0.14196,-0.06528,0.05590,0.04753,
1680718329935703552,0.22419,1.28536,0.70616,0.58987,-0.78606,-0.11974,0.14083,-0.07255,0.03003,0.05538,
1680718330035221248,0.21838,1.28630,0.71307,0.59548,-0.78276,-0.11667,0.13812,-0.08513,-0.00059,0.05743,
1680718330134738432,0.21168,1.28637,0.71987,0.60166,-0.78009,-0.11008,0.13171,-0.08483,-0.01967,0.07759,
1680718330234256384,0.20427,1.28314,0.72862,0.60928,-0.77652,-0.10047,0.12529,-0.10247,-0.03988,0.08493,
1680718330333773312,0.19420,1.27900,0.73637,0.61559,-0.77318,-0.09298,0.12084,-0.12298,-0.04985,0.08400,
1680718330433291520,0.18121,1.27505,0.74408,0.62215,-0.76897,-0.08725,0.11830,-0.14445,-0.05021,0.07039,
1680718330532808192,0.16725,1.27010,0.75036,0.62819,-0.76521,-0.08065,0.11543,-0.14845,-0.05971,0.05447,
1680718330632326400,0.15278,1.26247,0.75567,0.63382,-0.76140,-0.07472,0.11379,-0.15274,-0.07666,0.05917,
1680718330731844352,0.13839,1.25473,0.76282,0.63947,-0.75707,-0.06980,0.11425,-0.14366,-0.07260,0.06638,
1680718330831361536,0.12534,1.24874,0.76881,0.64454,-0.75281,-0.06623,0.11597,-0.12108,-0.04975,0.05851,
1680718330930879232,0.11800,1.24258,0.77421,0.64946,-0.74863,-0.06441,0.11662,-0.08352,-0.01261,0.04814,
1680718331030396416,0.11114,1.23918,0.77851,0.65305,-0.74552,-0.06413,0.11665,-0.07326,0.00400,0.05083,
1680718331129914624,0.10457,1.24021,0.78403,0.65622,-0.74228,-0.06621,0.11832,-0.05727,0.03841,0.04382,
1680718331229432320,0.09959,1.24254,0.78767,0.65850,-0.73984,-0.06737,0.12031,-0.04505,0.06282,0.03728,
1680718331328949504,0.09513,1.25069,0.79226,0.66094,-0.73713,-0.06906,0.12258,-0.04142,0.09129,0.04244,
1680718331428467456,0.09105,1.26240,0.79488,0.66331,-0.73449,-0.06932,0.12547,-0.03434,0.14718,0.03357,
